date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202146,FL,female,245,sex,19687,25075,1.24,127.37,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.666,66.60000000000001
202147,FL,female,398,sex,19687,25473,2.02,129.39,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.529,52.900000000000006
202148,FL,female,686,sex,19687,26159,3.48,132.87,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.555,55.50000000000001
202052,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,NA,NA
202053,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,NA,NA
202101,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202102,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202103,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202104,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202105,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202106,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202107,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202108,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202109,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202110,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202111,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202112,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202113,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202114,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202115,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202116,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202117,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202118,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202119,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202120,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202121,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202122,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202123,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202124,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202125,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202126,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202127,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202128,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202129,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202130,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,NA,NA
202131,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,NA,NA
202132,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202133,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202134,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202135,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,NA,NA
202136,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202137,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202138,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202139,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202140,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202141,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202142,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202143,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202144,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202145,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202146,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202147,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202148,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202052,FR,male,0,sex,162985,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,NA,NA
202053,FR,male,208,sex,162985,208,0.13,0.13,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.287,28.7
202101,FR,male,135,sex,162985,343,0.08,0.21,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.255,25.5
202102,FR,male,420,sex,162985,763,0.26,0.47,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.321,32.1
202103,FR,male,1459,sex,162985,2222,0.9,1.36,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.436,43.6
202104,FR,male,1266,sex,162985,3488,0.78,2.14,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.413,41.3
202105,FR,male,1981,sex,162985,5469,1.22,3.36,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.433,43.3
202106,FR,male,2357,sex,162985,7826,1.45,4.8,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.457,45.7
202107,FR,male,2828,sex,162985,10654,1.74,6.54,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.472,47.199999999999996
202108,FR,male,2932,sex,162985,13586,1.8,8.34,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.496,49.6
202109,FR,male,3232,sex,162985,16818,1.98,10.32,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.454,45.4
202110,FR,male,1667,sex,162985,18485,1.02,11.34,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.478,47.8
202111,FR,male,1355,sex,162985,19840,0.83,12.17,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.495,49.5
202112,FR,male,3301,sex,162985,23141,2.03,14.2,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.493,49.3
202113,FR,male,3831,sex,162985,26972,2.35,16.55,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.491,49.1
202114,FR,male,4005,sex,162985,30977,2.46,19.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.483,48.3
202115,FR,male,3962,sex,162985,34939,2.43,21.44,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.465,46.5
202116,FR,male,3079,sex,162985,38018,1.89,23.33,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.442,44.2
202117,FR,male,3442,sex,162985,41460,2.11,25.44,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.419,41.9
202118,FR,male,7302,sex,162985,48762,4.48,29.92,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.489,48.9
202119,FR,male,7950,sex,162985,56712,4.88,34.8,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.51,51
202120,FR,male,7833,sex,162985,64545,4.81,39.6,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.489,48.9
202121,FR,male,7664,sex,162985,72209,4.7,44.3,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.49,49
202122,FR,male,8257,sex,162985,80466,5.07,49.37,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.482,48.199999999999996
202123,FR,male,11779,sex,162985,92245,7.23,56.6,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.511,51.1
202124,FR,male,13212,sex,162985,105457,8.11,64.7,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.528,52.800000000000004
202125,FR,male,8334,sex,162985,113791,5.11,69.82,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.532,53.2
202126,FR,male,5723,sex,162985,119514,3.51,73.33,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.509,50.9
202127,FR,male,7286,sex,162985,126800,4.47,77.8,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.507,50.7
202128,FR,male,8221,sex,162985,135021,5.04,82.84,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.526,52.6
202129,FR,male,7735,sex,162985,142756,4.75,87.59,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.542,54.2
202130,FR,male,4079,sex,162985,146835,2.5,90.09,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.532,53.2
202131,FR,male,2298,sex,162985,149133,1.41,91.5,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.51,51
202132,FR,male,2360,sex,162985,151493,1.45,92.95,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.519,51.9
202133,FR,male,3056,sex,162985,154549,1.88,94.82,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.526,52.6
202134,FR,male,3650,sex,162985,158199,2.24,97.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.516,51.6
202135,FR,male,3429,sex,162985,161628,2.1,99.17,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.514,51.4
202136,FR,male,4280,sex,162985,165908,2.63,101.79,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.534,53.400000000000006
202137,FR,male,4720,sex,162985,170628,2.9,104.69,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.526,52.6
202138,FR,male,3949,sex,162985,174577,2.42,107.11,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.522,52.2
202139,FR,male,3239,sex,162985,177816,1.99,109.1,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.517,51.7
202140,FR,male,3528,sex,162985,181344,2.16,111.26,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.537,53.7
202141,FR,male,3490,sex,162985,184834,2.14,113.41,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.538,53.800000000000004
202142,FR,male,2171,sex,162985,187005,1.33,114.74,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.535,53.5
202143,FR,male,1451,sex,162985,188456,0.89,115.63,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.538,53.800000000000004
202144,FR,male,1112,sex,162985,189568,0.68,116.31,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.523,52.300000000000004
202145,FR,male,1368,sex,162985,190936,0.84,117.15,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.533,53.300000000000004
202146,FR,male,3612,sex,162985,194548,2.22,119.37,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.483,48.3
202147,FR,male,4826,sex,162985,199374,2.96,122.33,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.484,48.4
202148,FR,male,3835,sex,162985,203209,2.35,124.68,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.471,47.099999999999994
202052,FR,female,0,sex,162511,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,NA,NA
202053,FR,female,518,sex,162511,518,0.32,0.32,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.713,71.3
202101,FR,female,395,sex,162511,913,0.24,0.56,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.745,74.5
202102,FR,female,887,sex,162511,1800,0.55,1.11,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.679,67.9
202103,FR,female,1884,sex,162511,3684,1.16,2.27,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.564,56.39999999999999
202104,FR,female,1798,sex,162511,5482,1.11,3.37,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.587,58.699999999999996
202105,FR,female,2592,sex,162511,8074,1.59,4.97,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.567,56.699999999999996
202106,FR,female,2796,sex,162511,10870,1.72,6.69,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.543,54.300000000000004
202107,FR,female,3163,sex,162511,14033,1.95,8.64,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.528,52.800000000000004
202108,FR,female,2979,sex,162511,17012,1.83,10.47,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.504,50.4
202109,FR,female,3882,sex,162511,20894,2.39,12.86,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.546,54.6
202110,FR,female,1824,sex,162511,22718,1.12,13.98,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.522,52.2
202111,FR,female,1381,sex,162511,24099,0.85,14.83,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.505,50.5
202112,FR,female,3389,sex,162511,27488,2.09,16.91,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.507,50.7
202113,FR,female,3973,sex,162511,31461,2.44,19.36,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.509,50.9
202114,FR,female,4280,sex,162511,35741,2.63,21.99,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.517,51.7
202115,FR,female,4557,sex,162511,40298,2.8,24.8,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.535,53.5
202116,FR,female,3880,sex,162511,44178,2.39,27.18,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.558,55.800000000000004
202117,FR,female,4778,sex,162511,48956,2.94,30.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.581,58.099999999999994
202118,FR,female,7616,sex,162511,56572,4.69,34.81,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.511,51.1
202119,FR,female,7649,sex,162511,64221,4.71,39.52,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.49,49
202120,FR,female,8171,sex,162511,72392,5.03,44.55,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.511,51.1
202121,FR,female,7967,sex,162511,80359,4.9,49.45,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.51,51
202122,FR,female,8876,sex,162511,89235,5.46,54.91,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.518,51.800000000000004
202123,FR,female,11291,sex,162511,100526,6.95,61.86,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.489,48.9
202124,FR,female,11803,sex,162511,112329,7.26,69.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.472,47.199999999999996
202125,FR,female,7338,sex,162511,119667,4.52,73.64,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.468,46.800000000000004
202126,FR,female,5519,sex,162511,125186,3.4,77.03,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.491,49.1
202127,FR,female,7071,sex,162511,132257,4.35,81.38,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.493,49.3
202128,FR,female,7400,sex,162511,139657,4.55,85.94,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.474,47.4
202129,FR,female,6528,sex,162511,146185,4.02,89.95,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.458,45.800000000000004
202130,FR,female,3595,sex,162511,149780,2.21,92.17,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.468,46.800000000000004
202131,FR,female,2211,sex,162511,151991,1.36,93.53,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.49,49
202132,FR,female,2189,sex,162511,154180,1.35,94.87,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.481,48.1
202133,FR,female,2754,sex,162511,156934,1.69,96.57,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.474,47.4
202134,FR,female,3429,sex,162511,160363,2.11,98.68,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.484,48.4
202135,FR,female,3246,sex,162511,163609,2,100.68,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.486,48.6
202136,FR,female,3736,sex,162511,167345,2.3,102.97,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.466,46.6
202137,FR,female,4250,sex,162511,171595,2.62,105.59,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.474,47.4
202138,FR,female,3615,sex,162511,175210,2.22,107.81,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.478,47.8
202139,FR,female,3028,sex,162511,178238,1.86,109.68,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.483,48.3
202140,FR,female,3038,sex,162511,181276,1.87,111.55,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.463,46.300000000000004
202141,FR,female,3001,sex,162511,184277,1.85,113.39,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.462,46.2
202142,FR,female,1890,sex,162511,186167,1.16,114.56,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.465,46.5
202143,FR,female,1246,sex,162511,187413,0.77,115.32,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.462,46.2
202144,FR,female,1013,sex,162511,188426,0.62,115.95,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.477,47.699999999999996
202145,FR,female,1199,sex,162511,189625,0.74,116.68,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.467,46.7
202146,FR,female,3873,sex,162511,193498,2.38,119.07,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.517,51.7
202147,FR,female,5136,sex,162511,198634,3.16,122.23,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.516,51.6
202148,FR,female,4313,sex,162511,202947,2.65,124.88,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.529,52.900000000000006
202052,FR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,NA,NA
202053,FR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202101,FR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202102,FR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202103,FR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202104,FR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202105,FR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202106,FR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202107,FR,unknown,1,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202108,FR,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202109,FR,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202110,FR,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202111,FR,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202112,FR,unknown,1,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202113,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202114,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202115,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202116,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202117,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202118,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202119,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202120,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202121,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202122,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202123,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202124,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202125,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202126,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202127,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202128,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202129,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202130,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202131,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202132,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202133,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202134,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202135,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202136,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202137,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202138,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202139,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202140,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202141,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202142,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202143,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202144,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202145,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202146,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202147,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202148,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0,0
202052,GE,male,0,sex,245320,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,NA,NA
202053,GE,male,26,sex,245320,26,0.01,0.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.456,45.6
202101,GE,male,1243,sex,245320,1269,0.51,0.52,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.484,48.4
202102,GE,male,1993,sex,245320,3262,0.81,1.33,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.441,44.1
202103,GE,male,2050,sex,245320,5312,0.84,2.17,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.434,43.4
202104,GE,male,2716,sex,245320,8028,1.11,3.27,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.468,46.800000000000004
202105,GE,male,2590,sex,245320,10618,1.06,4.33,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.473,47.3
202106,GE,male,3514,sex,245320,14132,1.43,5.76,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.416,41.6
202107,GE,male,3605,sex,245320,17737,1.47,7.23,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed,0.418,41.8
